Date,Equity,phase
2024-06-14,12377392.33646346,IS
2024-06-19,12377392.33646346,IS
2024-06-20,12377392.33646346,IS
2024-06-21,12377392.33646346,IS
2024-06-24,12377392.33646346,IS
2024-06-25,12377392.33646346,IS
2024-06-26,12377392.33646346,IS
2024-06-27,12377392.33646346,IS
2024-06-28,12377392.33646346,IS
2024-07-01,12377392.33646346,IS
2024-07-02,12377392.33646346,IS
2024-07-03,12377392.33646346,IS
2024-07-04,12377392.33646346,IS
2024-07-05,12377392.33646346,IS
2024-07-08,12377392.33646346,IS
2024-07-09,12377392.33646346,IS
2024-07-10,12377392.33646346,IS
2024-07-11,12377392.33646346,IS
2024-07-12,12377392.33646346,IS
2024-07-15,12377392.33646346,IS
2024-07-16,12377392.33646346,IS
2024-07-17,12377392.33646346,IS
2024-07-18,12377392.33646346,IS
2024-07-19,12377392.33646346,IS
2024-07-22,12377392.33646346,IS
2024-07-23,12377392.33646346,IS
2024-07-24,12377392.33646346,IS
2024-07-25,12377392.33646346,IS
2024-07-26,12377392.33646346,IS
2024-07-29,12377392.33646346,IS
2024-07-30,12377392.33646346,IS
2024-07-31,12348479.405352466,IS
2024-08-01,12963877.478919588,IS
2024-08-02,12963877.478919588,IS
2024-08-05,12963877.478919588,IS
2024-08-06,12963877.478919588,IS
2024-08-07,12963877.478919588,IS
2024-08-08,12963877.478919588,IS
2024-08-09,12963877.478919588,IS
2024-08-12,12963877.478919588,IS
2024-08-13,12963877.478919588,IS
2024-08-14,12963877.478919588,IS
2024-08-15,12963877.478919588,IS
2024-08-16,12963877.478919588,IS
2024-08-19,12963877.478919588,IS
2024-08-20,12963877.478919588,IS
2024-08-21,12963877.478919588,IS
2024-08-22,12963877.478919588,IS
2024-08-23,12963877.478919588,IS
2024-08-26,12963877.478919588,IS
2024-08-27,12933520.866655707,IS
2024-08-28,13249286.56374557,IS
2024-08-29,13249286.56374557,IS
2024-08-30,13249286.56374557,IS
2024-09-02,13249286.56374557,IS
2024-09-03,13249286.56374557,IS
2024-09-04,13249286.56374557,IS
2024-09-05,13249286.56374557,IS
2024-09-06,13249286.56374557,IS
2024-09-09,13249286.56374557,IS
2024-09-10,13249286.56374557,IS
2024-09-11,13249286.56374557,IS
2024-09-12,13249286.56374557,IS
2024-09-13,13249286.56374557,IS
2024-09-17,13249286.56374557,IS
2024-09-18,13249286.56374557,IS
2024-09-19,13249286.56374557,IS
2024-09-20,13217741.615347253,IS
2024-09-23,13442141.600558912,IS
2024-09-24,13442141.600558912,IS
2024-09-25,13411028.775094703,IS
2024-09-26,13366034.048532203,IS
2024-09-27,13141059.341500953,IS
2024-09-30,12916084.634469703,IS
2024-10-01,13141059.341500953,IS
2024-10-02,13006075.161813453,IS
2024-10-03,13141059.341500953,IS
2024-10-04,12961080.435250953,IS
2024-10-07,12826094.107125953,IS
2024-10-08,13142778.383053107,IS
2024-10-09,13142778.383053107,IS
2024-10-10,13142778.383053107,IS
2024-10-11,13142778.383053107,IS
2024-10-14,13142778.383053107,IS
2024-10-15,13142778.383053107,IS
2024-10-16,13142778.383053107,IS
2024-10-17,13142778.383053107,IS
2024-10-18,13142778.383053107,IS
2024-10-21,13142778.383053107,IS
2024-10-22,13142778.383053107,IS
2024-10-23,13142778.383053107,IS
2025-09-03,10000000.0,OOS
2025-09-04,10000000.0,OOS
2025-09-08,10000000.0,OOS
2025-09-09,10000000.0,OOS
2025-09-10,10000000.0,OOS
2025-09-11,10000000.0,OOS
2025-09-12,10000000.0,OOS
2025-09-15,10000000.0,OOS
2025-09-16,10000000.0,OOS
2025-09-17,10000000.0,OOS
2025-09-18,10000000.0,OOS
2025-09-19,10000000.0,OOS
2025-09-22,10000000.0,OOS
2025-09-23,10000000.0,OOS
2025-09-24,10000000.0,OOS
2025-09-25,10000000.0,OOS
2025-09-26,10000000.0,OOS
2025-09-29,10000000.0,OOS
2025-09-30,10000000.0,OOS
2025-10-01,10000000.0,OOS
2025-10-02,10000000.0,OOS
2025-10-03,10000000.0,OOS
2025-10-06,10000000.0,OOS
2025-10-07,10000000.0,OOS
2025-10-08,10000000.0,OOS
2025-10-09,10000000.0,OOS
2025-10-10,10000000.0,OOS
2025-10-13,10000000.0,OOS
2025-10-14,10000000.0,OOS
2025-10-15,10000000.0,OOS
2025-10-16,10000000.0,OOS
2025-10-17,10000000.0,OOS
2025-10-20,10000000.0,OOS
2025-10-21,10000000.0,OOS
2025-10-22,10000000.0,OOS
2025-10-23,10000000.0,OOS
2025-10-24,10000000.0,OOS
2025-10-27,10000000.0,OOS
2025-10-28,10000000.0,OOS
2025-10-29,10000000.0,OOS
2025-10-30,10000000.0,OOS
2025-10-31,10000000.0,OOS
2025-11-03,10000000.0,OOS
2025-11-04,10000000.0,OOS
2025-11-05,10000000.0,OOS
2025-11-06,10000000.0,OOS
2025-11-07,10000000.0,OOS
2025-11-10,10000000.0,OOS
2025-11-11,10000000.0,OOS
2025-11-12,10000000.0,OOS
2025-11-13,10000000.0,OOS
2025-11-14,10000000.0,OOS
2025-11-17,10000000.0,OOS
