Date,Equity,phase
2023-01-10,11718432.38540763,IS
2023-01-11,11309310.949860755,IS
2023-01-12,11624020.129548255,IS
2023-01-13,11592548.547517005,IS
2023-01-16,11749903.137360755,IS
2023-01-17,12274665.765598418,IS
2023-01-18,12274665.765598418,IS
2023-01-19,12274665.765598418,IS
2023-01-20,12274665.765598418,IS
2023-01-24,12274665.765598418,IS
2023-01-25,12274665.765598418,IS
2023-01-26,12274665.765598418,IS
2023-01-27,12274665.765598418,IS
2023-01-30,12274665.765598418,IS
2023-01-31,12274665.765598418,IS
2023-02-01,12274665.765598418,IS
2023-02-02,12274665.765598418,IS
2023-02-03,12274665.765598418,IS
2023-02-06,12274665.765598418,IS
2023-02-07,12274665.765598418,IS
2023-02-08,12274665.765598418,IS
2023-02-09,12274665.765598418,IS
2023-02-10,12274665.765598418,IS
2023-02-13,12274665.765598418,IS
2023-02-14,12274665.765598418,IS
2023-02-15,12274665.765598418,IS
2023-02-16,12274665.765598418,IS
2023-02-17,12274665.765598418,IS
2023-02-20,12274665.765598418,IS
2023-02-21,12274665.765598418,IS
2023-02-22,12274665.765598418,IS
2023-02-23,12274665.765598418,IS
2023-02-24,12274665.765598418,IS
2023-02-27,12274665.765598418,IS
2023-02-28,12274665.765598418,IS
2023-03-01,12274665.765598418,IS
2023-03-02,12274665.765598418,IS
2023-03-03,12274665.765598418,IS
2023-03-06,12274665.765598418,IS
2023-03-07,12274665.765598418,IS
2023-03-08,12274665.765598418,IS
2023-03-09,12274665.765598418,IS
2023-03-10,12274665.765598418,IS
2023-03-13,12274665.765598418,IS
2023-03-14,12245550.73205926,IS
2023-03-15,12398275.63440301,IS
2023-03-16,12153915.307254573,IS
2023-03-17,12459366.723270198,IS
2023-03-20,12337186.156863948,IS
2023-03-21,12904492.195264546,IS
2023-03-24,12904492.195264546,IS
2023-03-27,12904492.195264546,IS
2023-03-28,12904492.195264546,IS
2023-03-29,12904492.195264546,IS
2023-03-30,12904492.195264546,IS
