,Close,Equity
2023-04-26,8223.0966796875,11406381.28230242
2023-04-27,8178.4052734375,11406381.28230242
2023-04-28,8089.0234375,11406381.28230242
2023-05-02,8089.0234375,11406381.28230242
2023-05-03,7977.296875,11406381.28230242
2023-05-04,8044.33251953125,11406381.28230242
2023-05-05,8044.33251953125,11406381.28230242
2023-05-08,8044.33251953125,11406381.28230242
2023-05-09,7977.296875,11406381.28230242
2023-05-10,7977.296875,11406381.28230242
2023-05-11,7887.916015625,11406381.28230242
2023-05-12,7865.5703125,11406381.28230242
2023-05-15,7843.224609375,11406381.28230242
2023-05-16,7776.18896484375,11406381.28230242
2023-05-17,7843.224609375,11406381.28230242
2023-05-19,8044.33251953125,11406381.28230242
2023-05-22,8044.33251953125,11406381.28230242
2023-05-23,8156.060546875,11406381.28230242
2023-05-24,8066.67919921875,11406381.28230242
2023-05-25,8089.0234375,11406381.28230242
2023-05-26,8178.4052734375,11406381.28230242
2023-05-29,8178.4052734375,11406381.28230242
2023-05-30,8267.7861328125,11406381.28230242
2023-05-31,8089.0234375,11406381.28230242
2023-06-05,8223.0966796875,11406381.28230242
2023-06-06,8178.4052734375,11406381.28230242
2023-06-07,8133.71435546875,11406381.28230242
2023-06-08,8156.060546875,11406381.28230242
2023-06-09,8133.71435546875,11406381.28230242
2023-06-12,8178.4052734375,11406381.28230242
2023-06-13,8178.4052734375,11406381.28230242
2023-06-14,8111.36865234375,11406381.28230242
2023-06-15,8089.0234375,11406381.28230242
2023-06-16,8089.0234375,11406381.28230242
2023-06-19,8044.33251953125,11406381.28230242
2023-06-20,8089.0234375,11406381.28230242
2023-06-21,8156.060546875,11406381.28230242
2023-06-22,8089.0234375,11406381.28230242
2023-06-23,8089.0234375,11406381.28230242
2023-06-26,8111.36865234375,11406381.28230242
2023-06-27,8178.4052734375,11406381.28230242
2023-07-03,8111.36865234375,11406381.28230242
2023-07-04,8089.0234375,11406381.28230242
2023-07-05,8089.0234375,11406381.28230242
2023-07-06,8111.36865234375,11406381.28230242
2023-07-07,8066.67919921875,11406381.28230242
2023-07-10,8089.0234375,11406381.28230242
2023-07-11,8066.67919921875,11406381.28230242
2023-07-12,8200.751953125,11406381.28230242
2023-07-13,8156.060546875,11406381.28230242
2023-07-14,8223.0966796875,11406381.28230242
2023-07-17,8200.751953125,11406381.28230242
2023-07-18,8178.4052734375,11406381.28230242
2023-07-20,8178.4052734375,11406381.28230242
2023-07-21,8178.4052734375,11406381.28230242
2023-07-24,8133.71435546875,11406381.28230242
2023-07-25,8178.4052734375,11406381.28230242
2023-07-26,8357.16796875,11406381.28230242
2023-07-27,8245.44140625,11406381.28230242
2023-07-28,8156.060546875,11406381.28230242
2023-07-31,8156.060546875,11406381.28230242
2023-08-01,8156.060546875,11406381.28230242
2023-08-02,8223.0966796875,11406381.28230242
2023-08-03,8267.7861328125,11406381.28230242
2023-08-04,8178.4052734375,11406381.28230242
2023-08-07,8290.1318359375,11406381.28230242
2023-08-08,8223.0966796875,11406381.28230242
2023-08-09,8401.859375,11406381.28230242
2023-08-10,8401.859375,11406381.28230242
2023-08-11,8401.859375,11406381.28230242
2023-08-14,8357.16796875,11406381.28230242
2023-08-15,8312.4765625,11406381.28230242
2023-08-16,8312.4765625,11406381.28230242
2023-08-18,8267.7861328125,11406381.28230242
2023-08-21,8200.751953125,11406381.28230242
2023-08-22,8312.4765625,11406381.28230242
2023-08-23,8312.4765625,11406381.28230242
2023-08-24,8223.0966796875,11406381.28230242
2023-08-25,8290.1318359375,11406381.28230242
2023-08-28,8223.0966796875,11406381.28230242
2023-08-29,8267.7861328125,11406381.28230242
2023-08-30,8223.0966796875,11406381.28230242
2023-08-31,8200.751953125,11406381.28230242
2023-09-01,8245.44140625,11406381.28230242
2023-09-04,8245.44140625,11406381.28230242
2023-09-05,8245.44140625,11406381.28230242
2023-09-06,8178.4052734375,11406381.28230242
2023-09-07,8200.751953125,11406381.28230242
2023-09-08,8156.060546875,11406381.28230242
2023-09-11,8156.060546875,11406381.28230242
2023-09-12,8133.71435546875,11406381.28230242
2023-09-13,8111.36865234375,11406381.28230242
2023-09-14,8133.71435546875,11406381.28230242
2023-09-15,8044.33251953125,11380926.881114593
2023-09-18,8044.33251953125,11380926.881114593
2023-09-19,8111.36865234375,11469275.284882503
2023-09-20,8178.4052734375,11557624.332167085
2023-09-21,8156.060546875,11528175.722266676
2023-09-22,8111.36865234375,11469275.284882503
2023-09-25,8044.33251953125,11350735.537353138
2023-09-26,7999.642578125,11350735.537353138
2023-09-27,7932.60595703125,11325634.66863532
2023-09-29,7887.916015625,11266736.805317832
2023-10-02,8111.36865234375,11524898.965731788
2023-10-03,8223.0966796875,11524898.965731788
2023-10-04,8223.0966796875,11524898.965731788
2023-10-05,8111.36865234375,11524898.965731788
2023-10-06,8066.67919921875,11524898.965731788
2023-10-09,8089.0234375,11524898.965731788
2023-10-10,7977.296875,11524898.965731788
2023-10-11,7977.296875,11524898.965731788
2023-10-12,8089.0234375,11524898.965731788
2023-10-13,8111.36865234375,11524898.965731788
2023-10-16,8133.71435546875,11524898.965731788
2023-10-17,7999.642578125,11524898.965731788
2023-10-18,7910.26025390625,11524898.965731788
2023-10-19,7820.87939453125,11498089.351463333
2023-10-20,8021.98779296875,11785221.663709043
2023-10-23,7910.26025390625,11625702.782937346
2023-10-24,7843.224609375,11508167.863994325
2023-10-25,7932.60595703125,11508167.863994325
2023-10-26,7798.5341796875,11508167.863994325
2023-10-27,7776.18896484375,11508167.863994325
2023-10-30,7910.26025390625,11508167.863994325
2023-10-31,7820.87939453125,11508167.863994325
2023-11-01,7686.80712890625,11508167.863994325
2023-11-02,7910.26025390625,11508167.863994325
2023-11-03,7954.951171875,11508167.863994325
2023-11-06,8089.0234375,11508167.863994325
2023-11-07,8021.98779296875,11508167.863994325
2023-11-08,8044.33251953125,11508167.863994325
2023-11-09,8044.33251953125,11508167.863994325
2023-11-10,7887.916015625,11508167.863994325
2023-11-13,7932.60595703125,11508167.863994325
2023-11-14,7977.296875,11508167.863994325
2023-11-15,8089.0234375,11508167.863994325
2023-11-16,8111.36865234375,11508167.863994325
2023-11-17,8111.36865234375,11508167.863994325
2023-11-20,7932.60595703125,11508167.863994325
2023-11-21,7843.224609375,11508167.863994325
2023-11-22,7932.60595703125,11508167.863994325
2023-11-23,7977.296875,11508167.863994325
2023-11-24,7977.296875,11508167.863994325
2023-11-27,7932.60595703125,11508167.863994325
2023-11-28,7932.60595703125,11508167.863994325
2023-11-29,7954.951171875,11508167.863994325
2023-11-30,8021.98779296875,11508167.863994325
2023-12-01,7999.642578125,11508167.863994325
2023-12-04,8015.35791015625,11508167.863994325
2023-12-05,7992.90576171875,11508167.863994325
